Sweep	g
10696	10.0601
10697	10.0601
10698	8.0832
10699	8.8993
10700	8.8993
10701	8.8993
10702	8.8993
10703	9.71213
10704	9.71213
10705	9.71213
10706	12.4345
10707	12.4345
10708	13.0384
10709	12.1207
10710	6.2466
10711	6.2466
10712	11.7509
10713	11.8161
10714	11.8161
10715	8.84022
10716	8.84022
10717	8.84022
10718	10.8193
10719	10.8193
10720	6.61727
10721	6.61727
10722	6.61727
10723	11.1703
10724	11.1703
10725	11.6539
10726	11.6539
10727	9.91703
10728	8.43258
10729	5.92133
10730	5.92133
10731	5.92133
10732	11.7881
10733	5.97872
10734	5.8907
10735	6.66739
10736	7.66427
10737	7.66427
10738	7.66427
10739	7.66427
10740	7.66427
10741	7.66427
10742	7.66427
10743	7.66427
10744	7.66427
10745	7.66427
10746	8.36912
10747	8.36912
10748	10.0525
10749	10.0525
10750	7.84722
10751	7.84722
10752	7.84722
10753	7.80695
10754	7.80695
10755	7.08203
10756	7.08203
10757	7.08203
10758	7.87541
10759	7.66485
10760	8.8646
10761	9.00176
10762	9.00176
10763	6.97902
10764	6.48696
10765	6.3151
10766	6.3151
10767	6.3151
10768	6.3151
10769	8.66456
10770	10.2555
10771	10.2555
10772	7.49706
10773	7.49706
10774	8.04363
10775	8.04363
10776	11.2497
10777	11.2497
10778	10.426
10779	10.426
10780	10.426
10781	7.23345
10782	7.23345
10783	8.62676
10784	8.62916
10785	8.62916
10786	8.62916
10787	8.62916
10788	11.6081
10789	11.6081
10790	10.9131
10791	10.1619
10792	11.2459
10793	10.9273
10794	8.49385
10795	8.49385
10796	7.61662
10797	10.919
10798	10.919
10799	8.94426
10800	8.94426
10801	8.94426
10802	8.94426
10803	7.98445
10804	7.98445
10805	9.60853
10806	9.60853
10807	9.60853
10808	8.828
10809	8.828
10810	8.828
10811	12.5435
10812	7.70272
10813	8.61603
10814	9.54409
10815	9.54409
10816	9.54409
10817	9.54409
10818	9.54409
10819	9.54409
10820	9.54409
10821	9.54409
10822	9.54409
10823	8.57318
10824	9.22758
10825	10.341
10826	9.31633
10827	10.7171
10828	10.7171
10829	8.43962
10830	8.43962
10831	8.43962
10832	8.43962
10833	8.43962
10834	8.13034
10835	8.13034
10836	6.9009
10837	7.68214
10838	7.68214
10839	7.68214
10840	12.5277
10841	12.5277
10842	10.5395
10843	10.5395
10844	10.5395
10845	10.5395
10846	10.5395
10847	10.5395
10848	11.6434
10849	9.7958
10850	9.7958
10851	9.7958
10852	9.7958
10853	9.7958
10854	10.4823
10855	10.4823
10856	10.4823
10857	7.11256
10858	7.11256
10859	7.11256
10860	7.11256
10861	7.11256
10862	7.11256
10863	7.11256
10864	6.62608
10865	11.3121
10866	7.88356
10867	10.0391
10868	7.57542
10869	7.57542
10870	7.57542
10871	7.57542
10872	7.57542
10873	8.72126
10874	8.72126
10875	8.72126
10876	6.90218
10877	6.71796
10878	6.71796
10879	6.71796
10880	6.71796
10881	7.4244
10882	8.25367
10883	9.44787
10884	9.01176
10885	9.01176
10886	7.08688
10887	7.39972
10888	7.39972
10889	8.08824
10890	9.27792
10891	9.27792
10892	9.27792
10893	9.27792
10894	9.27792
10895	11.0421
10896	8.41006
10897	8.41006
10898	8.05466
10899	8.05466
10900	7.85803
10901	7.85803
10902	5.71209
10903	5.86881
10904	6.67479
10905	6.79594
10906	6.79594
10907	6.41638
10908	9.25431
10909	9.25431
10910	9.25431
10911	9.25431
10912	7.63486
10913	7.63486
10914	5.95331
10915	5.95331
10916	8.21859
10917	7.82132
10918	7.82132
10919	7.82132
10920	4.81675
10921	5.36732
10922	8.24106
10923	8.24106
10924	8.24106
10925	8.24106
10926	8.24106
10927	8.24106
10928	13.644
10929	14.6192
10930	13.9027
10931	13.9027
10932	13.9027
10933	12.9921
10934	12.7606
10935	12.7606
10936	12.5716
10937	12.5716
10938	12.5716
10939	12.5716
10940	8.89594
10941	8.09692
10942	8.09692
10943	8.09692
10944	8.09692
10945	8.09692
10946	7.07223
10947	7.07223
10948	7.07223
10949	7.07223
10950	7.07223
10951	7.07223
10952	7.07223
10953	7.07223
10954	9.56297
10955	6.56866
10956	6.56866
10957	8.38667
10958	10.176
10959	10.3343
10960	8.82834
10961	8.82834
10962	6.08867
10963	6.08867
10964	6.38471
10965	5.11353
10966	7.37625
10967	7.37625
10968	7.37625
10969	9.14523
10970	8.52228
10971	8.52228
10972	9.1316
10973	9.1316
10974	13.1892
10975	5.36958
10976	11.6635
10977	11.6635
10978	11.6635
10979	11.6635
10980	7.43745
10981	7.43745
10982	10.1571
10983	7.19037
10984	7.32595
10985	11.4539
10986	11.4539
10987	11.4539
10988	11.4539
10989	7.43436
10990	7.43436
10991	7.43436
10992	7.43436
10993	5.66843
10994	5.66843
10995	5.66843
10996	5.66843
10997	9.80919
10998	9.80919
10999	9.80919
11000	8.6554
