Sweep	Chain_1	Chain_2	Chain_3	
8481	7	10	26	
8482	10	7	26	
8483	9	13	27	
8484	9	13	27	
8485	9	13	27	
8486	9	13	27	
8487	9	13	27	
8488	9	13	27	
8489	9	13	27	
8490	9	13	27	
8491	10	8	24	
8492	8	10	24	
8493	8	10	24	
8494	8	10	24	
8495	10	10	25	
8496	10	10	25	
8497	10	10	25	
8498	10	10	25	
8499	10	10	25	
8500	10	10	25	
8501	8	7	25	
8502	8	9	27	
8503	7	8	22	
8504	5	10	24	
8505	5	10	24	
8506	9	7	22	
8507	7	7	26	
8508	11	7	27	
8509	7	11	27	
8510	7	11	27	
8511	7	11	27	
8512	8	11	24	
8513	9	14	25	
8514	12	11	26	
8515	13	12	27	
8516	13	12	27	
8517	10	13	25	
8518	13	9	28	
8519	10	12	28	
8520	12	8	28	
8521	8	12	28	
8522	8	12	28	
8523	13	14	28	
8524	13	11	27	
8525	7	12	28	
8526	8	13	28	
8527	8	12	28	
8528	8	12	28	
8529	8	12	28	
8530	11	9	27	
8531	9	11	27	
8532	9	12	28	
8533	8	11	28	
8534	8	11	28	
8535	8	11	28	
8536	10	10	27	
8537	12	15	26	
8538	10	9	27	
8539	10	9	27	
8540	9	10	27	
8541	9	10	27	
8542	8	11	27	
8543	7	14	28	
8544	9	12	28	
8545	9	12	28	
8546	10	11	27	
8547	10	12	27	
8548	10	13	27	
8549	10	13	27	
8550	10	13	27	
8551	13	10	27	
8552	10	13	27	
8553	10	12	27	
8554	10	12	27	
8555	10	12	27	
8556	10	12	27	
8557	10	12	27	
8558	10	12	27	
8559	11	12	28	
8560	11	12	28	
8561	12	11	28	
8562	11	12	27	
8563	11	12	27	
8564	12	10	25	
8565	12	10	25	
8566	12	11	25	
8567	11	12	25	
8568	11	12	25	
8569	11	12	25	
8570	12	11	25	
8571	11	10	27	
8572	12	13	27	
8573	12	13	27	
8574	12	13	27	
8575	12	13	27	
8576	12	13	27	
8577	12	13	27	
8578	12	13	27	
8579	11	10	28	
8580	10	11	28	
8581	10	11	28	
8582	10	11	28	
8583	8	12	27	
8584	8	13	28	
8585	9	12	28	
8586	9	12	28	
8587	13	9	25	
8588	13	9	25	
8589	9	11	21	
8590	13	7	24	
8591	7	13	24	
8592	11	7	25	
8593	7	11	25	
8594	11	7	25	
8595	13	8	24	
8596	13	8	24	
8597	10	11	26	
8598	11	10	26	
8599	11	10	26	
8600	11	10	26	
8601	13	11	24	
8602	13	11	24	
8603	12	9	25	
8604	9	12	25	
8605	12	9	25	
8606	9	12	25	
8607	7	11	25	
8608	13	7	24	
8609	13	7	24	
8610	13	7	24	
8611	13	7	26	
8612	7	13	26	
8613	7	13	26	
8614	7	13	26	
8615	8	13	28	
8616	8	13	28	
8617	9	13	27	
8618	9	13	27	
8619	9	11	27	
8620	9	11	27	
8621	9	11	27	
8622	9	11	27	
8623	11	9	27	
8624	10	9	28	
8625	10	9	28	
8626	9	10	28	
8627	9	10	28	
8628	10	9	28	
8629	8	11	27	
8630	8	11	27	
8631	8	11	27	
8632	10	8	28	
8633	8	13	26	
8634	15	7	28	
8635	7	15	28	
8636	7	15	28	
8637	7	15	28	
8638	10	15	29	
8639	10	15	29	
8640	15	10	29	
8641	10	15	29	
8642	10	15	29	
8643	14	11	25	
8644	12	15	28	
8645	15	12	28	
8646	15	12	28	
8647	15	12	28	
8648	12	15	28	
8649	12	11	28	
8650	11	9	28	
8651	10	10	25	
8652	11	11	25	
8653	12	14	27	
8654	12	14	27	
8655	12	14	27	
8656	12	14	27	
8657	11	15	28	
8658	12	11	28	
8659	12	12	28	
8660	11	10	28	
8661	10	11	28	
8662	11	10	28	
8663	11	10	28	
8664	13	10	28	
8665	13	10	28	
8666	10	12	27	
8667	9	10	28	
8668	10	9	28	
8669	9	10	28	
8670	10	9	28	
8671	11	13	28	
8672	15	12	28	
8673	12	12	28	
8674	11	13	27	
8675	9	14	28	
8676	9	14	28	
8677	12	15	28	
8678	12	15	28	
8679	15	12	28	
8680	12	13	28	
8681	13	12	28	
8682	12	14	28	
8683	14	12	28	
8684	12	14	28	
8685	10	16	27	
8686	12	13	28	
8687	12	13	28	
8688	12	13	28	
8689	13	12	28	
8690	13	12	28	
8691	11	14	27	
8692	12	11	26	
8693	12	11	26	
8694	8	11	26	
8695	8	11	26	
8696	9	10	24	
8697	9	10	24	
8698	10	9	24	
8699	10	9	24	
8700	10	9	24	
8701	11	13	23	
8702	11	13	23	
8703	11	13	23	
8704	10	11	26	
8705	10	11	26	
8706	10	11	26	
8707	12	14	24	
8708	11	16	27	
8709	11	16	27	
8710	12	13	26	
8711	11	15	25	
8712	10	11	26	
8713	10	11	26	
8714	10	13	26	
8715	10	11	26	
8716	10	11	26	
8717	11	15	28	
8718	12	15	26	
8719	10	13	26	
8720	9	12	27	
8721	10	12	27	
8722	10	12	27	
8723	10	12	27	
8724	12	10	27	
8725	9	13	28	
8726	9	16	28	
8727	9	16	28	
8728	9	16	28	
8729	9	16	28	
8730	9	16	28	
8731	15	10	26	
8732	14	15	28	
8733	14	15	28	
8734	14	15	28	
8735	15	16	28	
8736	13	15	28	
8737	14	18	27	
8738	14	18	27	
8739	10	18	28	
8740	12	16	26	
8741	12	16	26	
8742	12	13	26	
8743	10	13	27	
8744	11	11	28	
8745	11	11	28	
8746	10	12	28	
8747	10	11	23	
8748	9	11	26	
8749	9	11	26	
8750	9	11	26	
8751	9	11	26	
8752	13	13	27	
8753	16	16	28	
8754	19	15	28	
8755	16	14	28	
8756	14	16	28	
8757	14	15	29	
8758	14	15	29	
8759	14	15	29	
8760	14	15	29	
8761	13	16	25	
8762	12	17	28	
8763	12	17	28	
8764	12	17	28	
8765	13	17	27	
8766	13	15	26	
8767	13	19	28	
8768	14	17	25	
8769	14	17	26	
8770	11	17	27	
8771	12	12	28	
8772	12	12	28	
8773	13	12	27	
8774	12	13	27	
8775	13	16	28	
8776	13	16	28	
8777	16	13	28	
8778	16	13	28	
8779	13	18	28	
8780	13	18	28	
8781	11	18	28	
8782	12	14	28	
8783	15	16	28	
8784	14	17	28	
8785	13	16	24	
8786	13	24	16	
8787	13	23	27	
8788	13	23	27	
8789	15	23	28	
8790	17	25	22	
8791	14	25	25	
8792	14	25	25	
8793	13	26	28	
8794	12	26	25	
8795	12	22	25	
8796	12	23	25	
8797	14	25	25	
8798	12	24	25	
8799	16	25	27	
8800	14	23	22	
8801	14	25	26	
8802	14	25	26	
8803	13	25	27	
8804	13	25	27	
8805	12	23	28	
8806	13	26	24	
8807	14	24	26	
8808	12	23	26	
8809	12	23	26	
8810	12	23	26	
8811	12	23	26	
8812	11	28	25	
8813	11	25	28	
8814	13	25	28	
8815	13	25	28	
8816	13	25	28	
8817	12	28	27	
8818	11	25	25	
8819	11	25	28	
8820	11	25	28	
8821	11	25	28	
8822	11	28	25	
8823	11	25	28	
8824	18	26	27	
8825	18	27	26	
8826	18	27	26	
8827	18	26	27	
8828	18	26	27	
8829	18	26	27	
8830	18	27	26	
8831	16	26	27	
8832	17	25	28	
8833	13	25	25	
8834	12	24	27	
8835	12	24	27	
8836	12	27	24	
8837	12	24	27	
8838	12	24	27	
8839	13	19	28	
8840	12	18	26	
8841	10	19	25	
8842	10	19	25	
8843	15	21	28	
8844	15	21	28	
8845	15	21	28	
8846	15	21	28	
8847	15	21	28	
8848	14	18	27	
8849	12	19	29	
8850	12	21	28	
8851	12	28	21	
8852	12	21	28	
8853	12	21	28	
8854	17	19	28	
8855	14	20	28	
8856	14	21	28	
8857	14	25	26	
8858	13	16	27	
8859	14	18	27	
8860	14	18	27	
8861	13	19	27	
8862	13	19	27	
8863	13	19	27	
8864	14	21	28	
8865	15	20	25	
8866	15	20	25	
8867	13	21	28	
8868	13	21	28	
8869	12	22	27	
8870	14	16	25	
8871	14	16	25	
8872	14	16	25	
8873	14	16	25	
8874	14	16	25	
8875	14	16	25	
8876	16	14	25	
8877	12	14	28	
8878	14	14	27	
8879	14	14	27	
8880	14	14	27	
8881	14	14	27	
8882	14	14	27	
8883	13	13	27	
8884	15	14	28	
8885	14	15	28	
8886	15	14	28	
8887	14	16	26	
8888	16	14	26	
8889	14	16	26	
8890	16	18	27	
8891	14	15	28	
8892	14	28	18	
8893	14	18	28	
8894	14	18	28	
8895	14	18	28	
8896	14	15	22	
8897	14	15	22	
8898	15	17	23	
8899	15	14	24	
8900	17	24	14	
8901	14	24	17	
8902	14	21	20	
8903	15	21	23	
8904	15	21	23	
8905	16	17	26	
8906	16	17	26	
8907	16	17	26	
8908	12	17	22	
8909	14	18	23	
8910	11	17	25	
8911	12	19	27	
8912	12	19	27	
8913	12	19	27	
8914	12	19	27	
8915	12	19	27	
8916	14	19	27	
8917	11	18	27	
8918	11	18	27	
8919	11	18	27	
8920	11	18	27	
8921	12	18	26	
8922	16	15	27	
8923	15	16	27	
8924	15	16	27	
8925	16	15	27	
8926	16	16	26	
8927	16	16	26	
8928	16	14	26	
8929	16	13	25	
8930	14	14	23	
8931	14	14	23	
8932	13	17	26	
8933	13	17	26	
8934	13	17	26	
8935	13	17	26	
8936	11	14	26	
8937	11	14	26	
8938	14	11	26	
8939	13	12	25	
8940	12	13	25	
8941	15	13	25	
8942	15	13	25	
8943	12	15	23	
8944	16	15	26	
8945	13	16	27	
8946	13	16	27	
8947	16	13	27	
8948	16	13	27	
8949	13	16	27	
8950	19	18	25	
8951	19	20	27	
8952	23	19	26	
8953	16	17	29	
8954	17	16	29	
8955	17	16	29	
8956	16	17	29	
8957	18	16	28	
8958	18	16	28	
8959	16	18	28	
8960	16	18	28	
8961	15	18	27	
8962	15	19	28	
8963	15	16	28	
8964	15	16	28	
8965	15	16	28	
8966	15	16	28	
8967	15	16	28	
8968	15	16	28	
8969	15	15	25	
8970	15	15	25	
8971	20	17	27	
8972	20	17	27	
8973	17	20	27	
8974	17	20	27	
8975	18	15	28	
8976	18	15	28	
8977	16	18	28	
8978	16	21	25	
8979	21	16	25	
8980	16	19	26	
8981	15	16	26	
8982	16	15	26	
8983	16	19	27	
8984	13	19	25	
8985	12	19	26	
8986	12	19	26	
8987	12	19	26	
8988	12	19	21	
8989	12	19	27	
8990	15	18	28	
8991	15	18	28	
8992	15	24	26	
8993	15	24	26	
8994	15	24	26	
8995	15	16	28	
8996	15	16	28	
8997	15	16	28	
8998	15	16	28	
8999	12	12	25	
9000	11	16	24	
9001	11	16	24	
9002	11	16	24	
9003	14	12	25	
9004	12	14	25	
9005	11	13	19	
9006	14	15	26	
9007	11	15	24	
9008	15	11	24	
9009	12	14	23	
9010	14	12	23	
9011	12	14	23	
9012	12	14	23	
9013	12	14	23	
9014	12	14	23	
9015	10	11	25	
9016	11	10	25	
9017	10	11	25	
9018	11	10	25	
9019	10	12	23	
9020	10	12	23	
9021	8	15	26	
9022	8	20	28	
9023	8	20	28	
9024	8	20	28	
9025	8	20	28	
9026	8	17	25	
9027	7	13	28	
9028	7	14	27	
9029	7	14	27	
9030	7	14	27	
9031	8	16	27	
9032	8	10	27	
9033	8	10	27	
9034	8	10	27	
9035	10	13	27	
9036	10	13	27	
9037	10	13	27	
9038	7	20	26	
9039	8	23	27	
9040	8	27	23	
9041	8	27	23	
9042	8	18	28	
9043	8	18	28	
9044	8	18	28	
9045	8	18	28	
9046	8	22	28	
9047	8	22	28	
9048	8	22	28	
9049	8	22	28	
9050	10	15	27	
9051	10	15	27	
9052	8	17	28	
9053	8	17	28	
9054	9	16	26	
9055	9	16	26	
9056	8	12	27	
9057	8	12	27	
9058	8	16	24	
9059	8	18	24	
9060	9	23	23	
9061	10	18	27	
9062	10	17	26	
9063	10	17	26	
9064	10	15	27	
9065	10	15	27	
9066	10	15	27	
9067	10	14	27	
9068	10	14	27	
9069	10	14	27	
9070	12	14	28	
9071	14	12	28	
9072	13	11	28	
9073	14	19	28	
9074	14	19	28	
9075	14	18	28	
9076	14	18	28	
9077	18	14	28	
9078	18	14	28	
9079	14	18	28	
9080	15	20	28	
9081	13	19	28	
9082	15	18	24	
9083	15	18	24	
9084	15	18	24	
9085	10	17	24	
9086	10	17	24	
9087	10	17	24	
9088	11	20	28	
9089	10	15	28	
9090	13	17	26	
9091	13	17	26	
9092	13	17	26	
9093	13	26	17	
9094	13	17	26	
9095	13	17	26	
9096	13	17	26	
9097	10	15	25	
9098	10	15	25	
9099	10	15	24	
9100	8	18	28	
9101	8	18	28	
9102	8	18	28	
9103	8	18	28	
9104	7	23	25	
9105	7	18	28	
9106	7	16	28	
9107	6	18	28	
9108	6	21	27	
9109	6	21	27	
9110	6	21	27	
9111	6	20	27	
9112	6	20	27	
9113	6	20	27	
9114	7	17	27	
9115	12	17	27	
9116	12	17	27	
9117	11	15	27	
9118	11	15	27	
9119	11	19	28	
9120	8	20	27	
9121	7	20	27	
9122	9	22	28	
9123	9	23	28	
9124	9	23	28	
9125	8	20	28	
9126	9	21	28	
9127	9	21	28	
9128	9	21	28	
9129	9	21	28	
9130	9	21	28	
9131	9	21	28	
9132	10	20	28	
9133	8	20	26	
9134	8	20	26	
9135	8	25	28	
9136	8	25	28	
9137	8	25	28	
9138	8	20	27	
9139	7	20	27	
9140	7	20	27	
9141	7	20	27	
9142	7	20	27	
9143	7	24	26	
9144	11	27	26	
9145	9	27	28	
9146	9	27	28	
9147	11	28	28	
9148	11	28	28	
9149	12	28	27	
9150	12	28	27	
9151	12	28	27	
9152	12	23	27	
9153	14	27	26	
9154	14	27	26	
9155	14	26	27	
9156	11	28	28	
9157	11	28	28	
9158	11	28	28	
9159	11	26	26	
9160	10	25	27	
9161	10	25	27	
9162	12	27	27	
9163	12	27	27	
9164	12	22	27	
9165	12	22	27	
9166	12	22	27	
9167	12	22	27	
9168	12	23	23	
9169	12	23	23	
9170	9	22	28	
9171	12	23	27	
9172	9	17	27	
9173	9	17	27	
9174	9	17	27	
9175	9	17	27	
9176	9	15	26	
9177	9	15	26	
9178	12	23	25	
9179	10	26	23	
9180	10	23	26	
9181	10	24	26	
9182	13	24	27	
9183	12	25	25	
9184	12	25	25	
9185	12	25	25	
9186	12	24	25	
9187	12	24	25	
9188	13	27	28	
9189	11	25	28	
9190	11	25	28	
9191	11	28	25	
9192	12	26	28	
9193	12	26	28	
9194	11	26	28	
9195	11	25	27	
9196	11	25	27	
9197	11	25	27	
9198	12	21	24	
9199	12	21	24	
9200	12	21	24	
9201	12	21	24	
9202	12	24	21	
9203	12	24	21	
9204	12	24	21	
9205	13	25	23	
9206	13	25	23	
9207	11	24	26	
9208	10	24	24	
9209	10	24	24	
9210	10	25	28	
9211	10	25	28	
9212	11	23	25	
9213	11	28	23	
9214	11	28	23	
9215	13	28	26	
9216	12	27	26	
9217	13	26	25	
9218	13	26	25	
9219	13	25	26	
9220	13	27	27	
9221	12	25	27	
9222	11	26	26	
9223	11	26	26	
9224	11	26	26	
9225	13	27	26	
9226	13	28	27	
9227	14	27	27	
9228	11	25	28	
9229	11	25	28	
9230	11	25	28	
9231	11	25	28	
9232	12	25	27	
9233	10	26	27	
9234	10	26	27	
9235	10	28	27	
9236	10	28	27	
9237	10	27	28	
9238	13	28	26	
9239	13	28	26	
9240	13	26	28	
9241	13	28	26	
9242	13	27	27	
9243	13	27	27	
9244	11	27	28	
9245	19	28	28	
9246	19	28	28	
9247	11	27	28	
9248	11	25	28	
9249	11	28	27	
9250	11	27	28	
9251	13	28	27	
9252	13	27	28	
9253	10	28	27	
9254	12	26	27	
9255	12	26	27	
9256	12	27	26	
9257	12	26	27	
9258	12	27	26	
9259	12	26	27	
9260	12	26	27	
9261	9	24	28	
9262	9	27	27	
9263	11	27	27	
9264	13	26	28	
9265	13	28	26	
9266	11	27	26	
9267	9	26	28	
9268	8	27	28	
9269	8	28	27	
9270	12	27	26	
9271	12	26	27	
9272	12	27	26	
9273	14	27	24	
9274	13	28	25	
9275	14	27	27	
9276	11	25	28	
9277	10	25	28	
9278	9	26	28	
9279	9	26	28	
9280	9	28	26	
9281	9	28	26	
9282	9	28	26	
9283	9	28	28	
9284	9	28	28	
9285	10	28	28	
9286	10	29	28	
9287	10	28	29	
9288	11	27	28	
9289	11	28	27	
9290	10	27	28	
9291	11	28	28	
9292	11	28	28	
9293	11	28	28	
9294	10	27	28	
9295	10	28	28	
9296	11	27	26	
9297	10	25	28	
9298	9	27	28	
9299	9	27	28	
9300	10	26	26	
9301	9	22	26	
9302	9	22	26	
9303	12	22	26	
9304	12	22	26	
9305	11	23	28	
9306	8	22	28	
9307	8	22	28	
9308	8	22	28	
9309	8	22	28	
9310	8	22	28	
9311	8	21	28	
9312	11	27	25	
9313	11	25	27	
9314	11	25	27	
9315	11	25	27	
9316	11	25	27	
9317	11	27	25	
9318	13	24	23	
9319	10	18	25	
9320	10	18	25	
9321	9	24	25	
9322	9	24	25	
9323	8	23	27	
9324	8	24	28	
9325	9	23	27	
9326	11	22	28	
9327	10	22	28	
9328	10	22	28	
9329	10	22	28	
9330	10	17	27	
9331	11	19	23	
9332	11	19	23	
9333	12	21	25	
9334	10	25	21	
9335	10	21	25	
9336	10	25	21	
9337	10	21	25	
9338	12	23	25	
9339	11	24	26	
9340	11	24	26	
9341	11	24	26	
9342	11	24	26	
9343	11	24	26	
9344	11	24	21	
9345	11	21	24	
9346	10	22	25	
9347	11	24	27	
9348	11	24	27	
9349	11	22	25	
9350	11	25	24	
9351	11	24	25	
9352	8	21	26	
9353	8	21	27	
9354	8	21	27	
9355	8	21	27	
9356	8	21	23	
9357	8	21	23	
9358	8	21	23	
9359	8	23	21	
9360	9	25	22	
9361	9	22	25	
9362	9	22	25	
9363	9	20	25	
9364	9	20	25	
9365	9	17	27	
9366	9	17	27	
9367	9	18	28	
9368	8	19	29	
9369	7	21	28	
9370	7	21	28	
9371	7	21	28	
9372	7	21	28	
9373	10	19	27	
9374	10	19	27	
9375	11	21	28	
9376	11	21	28	
9377	11	21	28	
9378	7	21	28	
9379	8	20	28	
9380	8	20	28	
9381	8	18	27	
9382	8	18	27	
9383	8	18	27	
9384	8	18	27	
9385	8	19	28	
9386	8	19	28	
9387	10	18	28	
9388	10	18	28	
9389	10	18	28	
9390	9	18	27	
9391	9	18	27	
9392	6	20	28	
9393	9	14	28	
9394	9	18	28	
9395	9	18	28	
9396	9	18	28	
9397	9	18	28	
9398	10	21	28	
9399	10	21	28	
9400	9	19	28	
9401	9	18	27	
9402	9	18	27	
9403	8	22	25	
9404	8	22	25	
9405	8	22	25	
9406	10	26	19	
9407	9	18	25	
9408	8	20	27	
9409	8	20	27	
9410	7	21	27	
9411	8	20	27	
9412	12	24	28	
9413	9	24	25	
9414	9	24	25	
9415	9	25	24	
9416	9	23	26	
9417	9	16	27	
9418	9	16	27	
9419	9	16	27	
9420	9	16	27	
9421	10	22	28	
9422	10	22	28	
9423	10	22	28	
9424	9	22	28	
9425	9	22	28	
9426	9	22	28	
9427	9	22	28	
9428	9	22	28	
9429	9	22	28	
9430	11	19	28	
9431	10	19	26	
9432	9	17	27	
9433	10	22	28	
9434	9	21	28	
9435	9	21	28	
9436	9	21	28	
9437	10	24	28	
9438	11	21	28	
9439	10	23	27	
9440	10	23	27	
9441	10	23	27	
9442	10	23	27	
9443	10	23	27	
9444	10	23	27	
9445	10	23	27	
9446	10	23	27	
9447	10	23	27	
9448	10	25	28	
9449	10	25	28	
9450	9	21	28	
9451	9	21	28	
9452	10	22	28	
9453	11	20	28	
9454	11	20	28	
9455	11	20	28	
9456	12	20	27	
9457	10	24	28	
9458	10	24	28	
9459	10	24	28	
9460	10	24	28	
9461	9	23	27	
9462	9	23	27	
9463	9	23	27	
9464	10	28	28	
9465	10	28	28	
9466	11	21	28	
9467	11	21	28	
9468	11	21	28	
9469	7	22	27	
9470	7	22	27	
9471	8	23	26	
9472	10	21	27	
9473	10	21	27	
9474	10	21	27	
9475	10	21	27	
9476	9	23	26	
9477	10	22	28	
9478	10	22	28	
9479	10	28	22	
9480	10	28	22	
9481	9	28	23	
9482	9	28	23	
9483	8	28	25	
9484	10	28	28	
9485	10	28	28	
9486	10	28	28	
9487	10	28	28	
9488	10	28	28	
9489	10	28	28	
9490	10	28	28	
9491	10	28	28	
9492	10	27	28	
9493	9	23	28	
9494	9	23	28	
9495	9	23	28	
9496	11	28	23	
9497	8	28	26	
9498	9	26	28	
9499	9	26	28	
9500	9	26	28	
9501	9	26	28	
9502	9	26	28	
9503	8	22	28	
9504	10	21	28	
9505	12	23	28	
9506	10	24	26	
9507	10	24	28	
9508	10	24	28	
9509	10	24	28	
9510	9	25	24	
9511	9	24	25	
9512	9	24	25	
9513	7	25	27	
9514	8	26	24	
9515	8	16	27	
9516	8	16	27	
9517	8	18	28	
9518	9	20	27	
9519	9	20	27	
9520	9	20	27	
9521	8	12	27	
9522	8	20	28	
9523	8	20	28	
9524	8	20	28	
9525	8	16	28	
9526	8	16	28	
9527	8	12	28	
9528	8	12	28	
9529	8	12	28	
9530	8	12	28	
9531	7	16	28	
9532	7	16	28	
9533	7	16	28	
9534	7	16	28	
9535	7	13	28	
9536	13	7	28	
9537	14	7	27	
9538	14	7	27	
9539	14	7	27	
9540	7	14	27	
9541	10	16	27	
9542	10	16	27	
9543	8	19	26	
9544	8	19	26	
9545	8	19	26	
9546	8	19	26	
9547	8	19	26	
9548	9	20	25	
9549	9	16	25	
9550	7	15	25	
9551	6	17	25	
9552	6	17	25	
9553	6	17	25	
9554	5	17	29	
9555	5	17	29	
9556	5	17	29	
9557	5	17	29	
9558	5	17	29	
9559	6	15	28	
9560	6	15	28	
9561	15	7	27	
9562	15	7	27	
9563	6	15	27	
9564	4	17	27	
9565	4	17	27	
9566	5	18	25	
9567	5	17	27	
9568	5	17	28	
9569	7	17	28	
9570	7	17	28	
9571	7	16	26	
9572	7	16	26	
9573	4	20	27	
9574	4	20	27	
9575	4	20	27	
9576	6	16	27	
9577	6	16	27	
9578	6	16	27	
9579	7	19	26	
9580	7	19	26	
9581	5	17	28	
9582	5	16	27	
9583	5	16	27	
9584	5	16	27	
9585	6	16	28	
9586	7	18	27	
9587	11	19	27	
9588	11	19	27	
9589	11	19	27	
9590	7	13	27	
9591	5	13	28	
9592	5	13	28	
9593	5	13	28	
9594	5	13	28	
9595	5	13	28	
9596	5	13	28	
9597	5	12	28	
9598	5	12	28	
9599	5	12	28	
9600	5	12	28	
9601	4	11	27	
9602	6	16	26	
9603	3	19	26	
9604	3	18	27	
9605	3	18	27	
9606	3	18	27	
9607	3	18	27	
9608	3	18	27	
9609	4	19	28	
9610	5	17	27	
9611	5	18	27	
9612	5	18	27	
9613	5	18	27	
9614	4	12	27	
9615	4	12	27	
9616	4	12	27	
9617	6	14	28	
9618	6	14	28	
9619	6	12	27	
9620	5	11	28	
9621	5	11	28	
9622	5	11	28	
9623	5	11	28	
9624	5	11	28	
9625	5	11	28	
9626	5	17	26	
9627	5	17	26	
9628	5	15	25	
9629	5	17	26	
9630	5	17	26	
9631	5	17	26	
9632	5	13	24	
9633	5	13	24	
9634	5	15	26	
9635	4	14	25	
9636	4	14	25	
9637	6	16	25	
9638	6	16	25	
9639	6	16	25	
9640	5	15	26	
9641	7	13	28	
9642	6	16	28	
9643	6	16	28	
9644	6	16	28	
9645	6	19	28	
9646	6	19	28	
9647	6	19	28	
9648	5	17	26	
9649	5	17	26	
9650	5	18	29	
9651	5	18	29	
9652	5	18	29	
9653	5	19	26	
9654	5	19	26	
9655	5	19	26	
9656	5	19	26	
9657	5	19	26	
9658	5	16	27	
9659	6	16	28	
9660	6	16	28	
9661	8	16	28	
9662	8	16	28	
9663	7	16	28	
9664	7	16	28	
9665	7	16	28	
9666	8	14	27	
9667	14	8	27	
9668	8	16	28	
9669	8	16	28	
9670	8	16	28	
9671	8	14	27	
9672	8	12	28	
9673	5	15	28	
9674	6	15	23	
9675	6	15	23	
9676	6	15	23	
9677	6	15	23	
9678	8	16	23	
9679	8	16	23	
9680	8	16	23	
9681	7	18	23	
9682	6	16	23	
9683	6	16	23	
9684	6	16	23	
9685	6	16	23	
9686	6	16	23	
9687	6	16	23	
9688	5	18	20	
9689	4	19	16	
9690	4	16	19	
9691	4	15	19	
9692	5	14	21	
9693	4	13	19	
9694	4	15	24	
9695	4	16	23	
9696	13	4	22	
9697	4	13	22	
9698	4	20	15	
9699	4	15	20	
9700	4	15	20	
9701	5	15	21	
9702	5	17	27	
9703	5	17	27	
9704	5	17	27	
9705	5	17	27	
9706	5	17	27	
9707	5	17	27	
9708	5	17	27	
9709	6	20	26	
9710	6	20	26	
9711	6	20	26	
9712	5	15	27	
9713	5	15	27	
9714	5	15	27	
9715	5	15	27	
9716	5	15	27	
9717	5	15	27	
9718	4	17	29	
9719	4	17	29	
9720	4	17	29	
9721	4	17	29	
9722	4	18	28	
9723	4	18	28	
9724	4	18	28	
9725	4	18	28	
9726	5	16	28	
9727	5	16	28	
9728	5	16	28	
9729	5	16	28	
9730	6	13	27	
9731	13	7	28	
9732	6	13	27	
9733	6	13	27	
9734	8	13	27	
9735	8	13	27	
9736	6	11	27	
9737	11	6	27	
9738	6	9	27	
9739	6	8	28	
9740	8	6	28	
9741	7	9	28	
9742	9	7	28	
9743	10	8	28	
9744	7	12	28	
9745	7	12	28	
9746	10	12	28	
9747	9	12	28	
9748	9	15	26	
9749	9	15	26	
9750	9	15	26	
9751	9	15	26	
9752	9	17	26	
9753	9	17	26	
9754	9	15	26	
9755	9	15	26	
9756	9	15	26	
9757	10	16	25	
9758	10	16	25	
9759	10	16	25	
9760	11	15	26	
9761	12	13	27	
9762	11	11	27	
9763	11	17	28	
9764	12	15	28	
9765	12	15	28	
9766	12	15	28	
9767	12	15	28	
9768	11	15	28	
9769	11	15	28	
9770	11	15	28	
9771	11	15	28	
9772	11	15	28	
9773	11	15	28	
9774	11	14	28	
9775	11	14	28	
9776	9	16	27	
9777	10	16	28	
9778	10	16	28	
9779	10	16	28	
9780	10	16	28	
9781	10	16	28	
9782	16	10	28	
9783	10	16	28	
9784	10	16	28	
9785	10	16	28	
9786	10	19	28	
9787	10	19	28	
9788	10	16	28	
9789	9	17	28	
9790	9	17	28	
9791	9	17	27	
9792	10	18	26	
9793	10	18	26	
9794	10	18	26	
9795	10	18	26	
9796	10	18	26	
9797	10	18	27	
9798	12	16	27	
9799	13	12	26	
9800	12	13	26	
9801	10	10	27	
9802	12	11	27	
9803	11	12	27	
9804	10	11	27	
9805	9	11	28	
9806	10	14	27	
9807	11	14	28	
9808	11	14	28	
9809	11	14	28	
9810	9	17	26	
9811	7	13	27	
9812	7	13	27	
9813	13	7	27	
9814	10	9	27	
9815	11	13	25	
9816	11	13	25	
9817	11	13	25	
9818	10	11	26	
9819	12	13	26	
9820	12	13	26	
9821	12	13	26	
9822	12	13	26	
9823	10	13	28	
9824	10	13	28	
9825	8	12	27	
9826	8	12	27	
9827	12	8	27	
9828	8	12	27	
9829	8	10	28	
9830	8	10	28	
9831	7	7	27	
9832	7	7	27	
9833	7	7	27	
9834	7	9	28	
9835	7	9	28	
9836	6	9	28	
9837	9	6	28	
9838	5	9	27	
9839	5	9	27	
9840	5	9	27	
9841	6	11	27	
9842	6	11	27	
9843	7	10	28	
9844	7	10	28	
9845	9	9	28	
9846	10	11	28	
9847	11	10	28	
9848	11	10	28	
9849	6	14	28	
9850	5	15	28	
9851	7	10	28	
9852	9	10	28	
9853	9	10	28	
9854	7	14	27	
9855	7	11	28	
9856	12	9	28	
9857	12	9	28	
9858	12	9	28	
9859	9	12	28	
9860	7	13	28	
9861	7	13	28	
9862	7	13	27	
9863	7	13	27	
9864	7	13	27	
9865	7	12	29	
9866	6	12	27	
9867	6	10	28	
9868	6	10	28	
9869	6	10	28	
9870	6	10	28	
9871	6	10	28	
9872	8	7	28	
9873	7	8	28	
9874	8	7	28	
9875	6	5	27	
9876	5	7	27	
9877	8	5	27	
